"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United States of America","PopeSun CSG  LLC",5,45.6434,-95.5262,"Solar"
"United States of America","Port Allen Solar",6,21.9019,-159.5817,"Solar"
"United States of America","Port Richmond WWT Solar",1,40.6381,-74.1261,"Solar"
"United States of America","Port of LA Solar FiT Project",1.1,33.728,-118.28,"Solar"
"United States of America","Portage Solar",1.5,41.5611,-87.1555,"Solar"
"United States of America","Portal Ridge Solar B  LLC",20,34.7165,-118.2821,"Solar"
"United States of America","Portal Ridge Solar C  LLC",11.4,34.7141,-118.2739,"Solar"
"United States of America","Porter Solar",5,35.2167,-77.0743,"Solar"
"United States of America","Porterville 6 and 7",3,36.05,-119.02,"Solar"
"United States of America","Porterville Solar",3.5,36.1028,-119.0397,"Solar"
"United States of America","Powhatan Solar Power Generation Station 1 LLC",1.5,34.4969,-117.145,"Solar"
"United States of America","Prairie Fire",4.5,32.1164,-110.82,"Solar"
"United States of America","Prairie Sky Solar Farm",1,37.7517,-97.0745,"Solar"
"United States of America","Presbyterian Senior Living Service",1.2,39.4476,-76.5163,"Solar"
"United States of America","Prescott Airport",2.1,34.6584,-112.4008,"Solar"
"United States of America","Prescott Solar Plant",10.8,34.6494,-112.4275,"Solar"
"United States of America","Princeton",5,35.5044,-78.1922,"Solar"
"United States of America","Princeton Solar Project",2.5,40.3797,-74.6257,"Solar"
"United States of America","Progress Manis I",1,34.7564,-79.4472,"Solar"
"United States of America","Progress Solar 1  LLC",4,35.9481,-78.2508,"Solar"
"United States of America","Progress Solar II  LLC",3.5,34.4761,-79.0975,"Solar"
"United States of America","Progress Solar III  LLC",3.5,34.7142,-79.3539,"Solar"
"United States of America","Providence Solar",16,35.5783,-89.0478,"Solar"
"United States of America","Prudential 55 Livingston Roseland Solar",1.2,40.8146,-74.2971,"Solar"
"United States of America","Prudential 80 Livingston Roseland Solar",1.7,40.8154,-74.305,"Solar"
"United States of America","Pumpjack Solar I",20,35.3056,-119.6225,"Solar"
"United States of America","Putah Creek Solar Farm",2,38.5211,-121.9939,"Solar"
"United States of America","QVC Inc",3.9,35.9222,-77.6731,"Solar"
"United States of America","Queen Anne's County",2,39.0317,-76.0164,"Solar"
"United States of America","Queen Creek Solar Farm",19,33.2675,-111.6122,"Solar"
"United States of America","Questa Solar Facility",1,36.7169,-105.6094,"Solar"
"United States of America","Quichapa 1",3,37.6582,-113.2167,"Solar"
"United States of America","Quichapa 2",3,37.6668,-113.189,"Solar"
"United States of America","Quichapa 3",3,37.6498,-113.2369,"Solar"
"United States of America","Quincy Solar",4,35.0717,-78.8078,"Solar"
"United States of America","Quinto Solar PV Project",108,37.1303,-121.0522,"Solar"
"United States of America","Quittacas Pond Solar",3.5,41.7819,-70.9133,"Solar"
"United States of America","RB Manufacturing LLC Belle Mead NJ",1.5,40.4836,-74.6501,"Solar"
"United States of America","RCWD PV Project",5,33.5226,-117.1815,"Solar"
"United States of America","RE Adams East  LLC",19,36.6175,-120.2908,"Solar"
"United States of America","RE Ajo 1 LLC",4.5,32.367,-112.8314,"Solar"
"United States of America","RE Astoria",100,34.8442,-118.4585,"Solar"
"United States of America","RE Astoria 2",75,34.8366,-118.4802,"Solar"
"United States of America","RE Bagdad Solar I LLC",16.6,34.5858,-113.1772,"Solar"
"United States of America","RE Barren Ridge 1",60,35.2047,-118.0687,"Solar"
"United States of America","RE Bruceville 1",5,38.3475,-121.4128,"Solar"
"United States of America","RE Bruceville 2",5,38.3475,-121.4128,"Solar"
"United States of America","RE Bruceville 3",5,38.3475,-121.4128,"Solar"
"United States of America","RE Camelot LLC",45,35.0267,-118.1856,"Solar"
"United States of America","RE Columbia Two  LLC",15,35.0267,-118.1856,"Solar"
"United States of America","RE Dillard 1",3,38.4686,-121.1819,"Solar"
"United States of America","RE Dillard 2",3,38.4661,-121.1778,"Solar"
"United States of America","RE Dillard 3",3,38.4619,-121.1803,"Solar"
"United States of America","RE Garland",185,34.8253,-118.525,"Solar"
"United States of America","RE Garland A",20,34.8215,-118.4974,"Solar"
"United States of America","RE Kammerer 1",5,38.3651,-121.3811,"Solar"
"United States of America","RE Kammerer 2",5,38.3651,-121.3811,"Solar"
"United States of America","RE Kammerer 3",5,38.3651,-121.3811,"Solar"
"United States of America","RE Kansas Solar  LLC",20,36.2478,-119.8339,"Solar"
"United States of America","RE Kansas South LLC",20,36.2261,-119.8342,"Solar"
"United States of America","RE Kent South  LLC",20,36.2261,-119.9053,"Solar"
"United States of America","RE McKenzie 1",5,38.3026,-121.2958,"Solar"
"United States of America","RE McKenzie 2",5,38.3026,-121.2958,"Solar"
"United States of America","RE McKenzie 3",5,38.3026,-121.2958,"Solar"
"United States of America","RE McKenzie 4",5,38.3026,-121.2958,"Solar"
"United States of America","RE McKenzie 5",5,38.3026,-121.2958,"Solar"
"United States of America","RE McKenzie 6",5,38.3026,-121.2958,"Solar"
"United States of America","RE Mustang LLC",100,36.2217,-119.9031,"Solar"
"United States of America","RE Old River One  LLC",20,35.2233,-119.0889,"Solar"
"United States of America","RE Roserock",160,30.9602,-103.3067,"Solar"
"United States of America","RE Tranquillity",205.3,36.5814,-120.4045,"Solar"
"United States of America","RE Victor Phelan Solar One LLC",20,34.5123,-117.4775,"Solar"
"United States of America","RGS-Rutland VNM SREC II Project (MA)",2.6,42.4318,-71.9782,"Solar"
"United States of America","RP-Orlando  LLC",5.1,28.4889,-81.1822,"Solar"
"United States of America","RV CSU Power II LLC",3,40.5928,-105.1471,"Solar"
"United States of America","RV CSU Power LLC",1.9,40.5911,-105.1459,"Solar"
"United States of America","Radiance Solar 4",1.5,34.6656,-118.2881,"Solar"
"United States of America","Radiance Solar 5",1.5,34.6656,-118.2869,"Solar"
"United States of America","Raeford Farm",5,34.9689,-79.2119,"Solar"
"United States of America","Rail Trail",2,42.2431,-73.3638,"Solar"
"United States of America","Railroad Farm",5,34.82,-78.9708,"Solar"
"United States of America","Railroad Farm 2",5,34.8079,-78.9505,"Solar"
"United States of America","Railroad Solar Center  LLC",4.5,43.998,-117.1012,"Solar"
"United States of America","Ramona 1",2,33.0122,-116.875,"Solar"
"United States of America","Ramona 2",5,33.0122,-116.875,"Solar"
"United States of America","Ramona Solar Energy",4.3,33.0185,-116.8607,"Solar"
"United States of America","Rams Horn Solar Center LLC",5,35.64,-77.3161,"Solar"
"United States of America","Ranchland Solar  LLC",60,36.4726,-76.1541,"Solar"
"United States of America","Rancho Cucamonga Dist #1",1.8,34.1003,-117.5528,"Solar"
"United States of America","Rancho Seco Solar  LLC",10.8,38.3399,-121.1145,"Solar"
"United States of America","Randolph",3.8,42.1776,-71.0774,"Solar"
"United States of America","Raritan ITS",2,40.5744,-74.6542,"Solar"
"United States of America","Raritan Solar",7.5,40.4642,-74.8579,"Solar"
"United States of America","Red Hill Solar Center  LLC",5,36.4044,-78.1411,"Solar"
"United States of America","Red Horse 2",81,32.2861,-110.0881,"Solar"
"United States of America","Red Horse III",30,32.136,-110.0513,"Solar"
"United States of America","Red Oak Solar Farm  LLC",5,35.993,-77.9335,"Solar"
"United States of America","Red Rock",40,32.551,-111.2892,"Solar"
"United States of America","Red Toad 1425 A Powatan Road  LLC",2,35.6042,-78.3709,"Solar"
"United States of America","Red Wing Solar",4.9,44.5351,-92.5161,"Solar"
"United States of America","Redbrook Community Solar 1",4,41.8291,-70.6148,"Solar"
"United States of America","Redcrest Solar Farm",16.6,35.3219,-118.8128,"Solar"
"United States of America","Redmon Solar Farm LLC",2,35.7108,-80.6658,"Solar"
"United States of America","Redstone Arsenal",11,34.611,-86.6116,"Solar"
"United States of America","Redwood 4 Solar Farm",20,35.3142,-118.8119,"Solar"
"United States of America","Reeves South",1,39.9267,-74.8136,"Solar"
"United States of America","Reeves Station Rd East",5.5,39.9283,-74.8144,"Solar"
"United States of America","Regulus Solar Project",60,35.3,-118.8519,"Solar"
"United States of America","Rehoboth Solar",2,41.9017,-71.2425,"Solar"
"United States of America","Remington Solar Facility",20,38.5483,-77.7764,"Solar"
"United States of America","Rengstorf Solar CSG",5,44.2595,-94.2891,"Solar"
"United States of America","Richland Solar Center",20,32.638,-83.3789,"Solar"
"United States of America","Richmond CSG",5,45.4586,-94.5138,"Solar"
"United States of America","Ridgeland Solar Project",10,32.465,-80.961,"Solar"
"United States of America","Rincon Solar I",18.4,32.2929,-81.2844,"Solar"
"United States of America","Rinehart",10,28.7706,-81.3533,"Solar"
"United States of America","Rio Bravo Solar 1 LLC",20,35.4161,-119.6825,"Solar"
"United States of America","Rio Bravo Solar II LLC",20,35.4225,-119.6292,"Solar"
"United States of America","Rio Communities Solar Energy Center",10,34.5826,-106.683,"Solar"
"United States of America","Rio Grande Solar",5,35.0074,-118.1645,"Solar"
"United States of America","Rio Rancho High School",1,35.2644,-106.6678,"Solar"
"United States of America","Rio Rico Solar",6,31.5,-111.0081,"Solar"
"United States of America","Rising Paper",2.5,42.2286,-73.3445,"Solar"
"United States of America","River Bend Solar  LLC",75,34.8315,-87.8422,"Solar"
"United States of America","River Bend Solar  LLC",2,45.7038,-109.5652,"Solar"
"United States of America","River Mountains Solar",14.4,36.0316,-114.9294,"Solar"
"United States of America","River Road Solar  LLC",5,36.351,-76.842,"Solar"
"United States of America","River Terminal Development Solar",2.7,40.7278,-74.1142,"Solar"
"United States of America","Riverhead",1.5,40.8261,-73.2322,"Solar"
"United States of America","Riverside Renewable Energy LLC",7.5,39.9031,-75.1258,"Solar"
"United States of America","Roadrunner Solar",20.2,31.7928,-106.6733,"Solar"
"United States of America","Robert O Schulz Solar Farm",1.3,37.8583,-120.8917,"Solar"
"United States of America","Rock Farm",5,34.9656,-79.6097,"Solar"
"United States of America","Rock Hall",1,39.1444,-76.2316,"Solar"
"United States of America","Rock Solid",8,40.2297,-74.2258,"Solar"
"United States of America","Rockfish Solar LLC",10.3,38.5915,-76.8749,"Solar"
"United States of America","Rockford Solar Farm",2.6,42.1753,-89.0883,"Solar"
"United States of America","Rockingham Solar  LLC",5,34.9807,-79.6037,"Solar"
"United States of America","Rockland Solar",2,42.0892,-70.8978,"Solar"
"United States of America","Rockville Solar I LLC",2.8,39.7631,-86.3011,"Solar"
"United States of America","Rockville Solar II  LLC",2.7,39.7669,-86.3,"Solar"
"United States of America","Rockwell Solar LLC",3.5,35.5417,-80.4747,"Solar"
"United States of America","Rodeo Solar C2",1.5,34.7133,-118.2894,"Solar"
"United States of America","Rodeo Solar D2",1.5,34.7133,-118.2894,"Solar"
"United States of America","Roger Road WWTP",1.1,32.2894,-111.0331,"Solar"
"United States of America","Rolla Solar Farm (MO)",2.8,37.9853,-91.7169,"Solar"
"United States of America","Romark PA Solar",1.8,40.9361,-76.0389,"Solar"
"United States of America","Roper Farm  LLC",5,35.1875,-81.4407,"Solar"
"United States of America","Rosamond One",20,34.9,-118.2469,"Solar"
"United States of America","Rosamond Two",20,34.9003,-118.2383,"Solar"
"United States of America","Rose Hill",2,34.8239,-77.9697,"Solar"
"United States of America","Rosemount Community Solar",5,44.7224,-93.0229,"Solar"
"United States of America","Rosewood Solar",2,35.4375,-78.1071,"Solar"
"United States of America","Roswell Solar  LLC",70,33.4529,-104.4611,"Solar"
"United States of America","Route 57 Solar",1.5,42.0589,-72.6642,"Solar"
"United States of America","Roxboro Farm",5,36.4797,-78.9174,"Solar"
"United States of America","Roxboro Solar Farm  LLC",5,36.3268,-78.6222,"Solar"
"United States of America","Royal Solar",4.9,35.216,-78.689,"Solar"
"United States of America","Royal Wine Corp Solar Power Plant",1,40.6636,-74.1002,"Solar"
"United States of America","Rudy Solar  LLC",1.5,34.7664,-117.3236,"Solar"
"United States of America","Ruskin Solar",2,35.274,-78.022,"Solar"
"United States of America","Rutan",4,34.6439,-118.1631,"Solar"
"United States of America","Rutherford Farm",61,35.2578,-81.8306,"Solar"
"United States of America","SAS Solar Farm",2,35.8136,-78.7503,"Solar"
"United States of America","SCDA Solar 1",7,38.6902,-121.5865,"Solar"
"United States of America","SCE-Snowline-Duncan Road (North)",1.5,34.4739,-117.5628,"Solar"
"United States of America","SCE-Snowline-Duncan Road (South)",1,34.4714,-117.5622,"Solar"
"United States of America","SCE-Snowline-White Rd (Central)",1.5,34.4153,-117.47,"Solar"
"United States of America","SCE-Snowline-White Road (North)",1.5,34.4175,-117.4697,"Solar"
"United States of America","SCE-Snowline-White Road (South)",1.5,34.4131,-117.4708,"Solar"
"United States of America","SDCCD - Miramar",1.1,32.9061,-117.1214,"Solar"
"United States of America","SDCWA - Twin Oaks",1.1,33.21,-117.1706,"Solar"
"United States of America","SEGS III",34.2,35.0069,-117.5558,"Solar"
"United States of America","SEGS IV",34.2,35.0122,-117.5557,"Solar"
"United States of America","SEGS IX",92,35.033,-117.338,"Solar"
"United States of America","SEGS V",34.2,35.0195,-117.5555,"Solar"
"United States of America","SEGS VI",35,35.021,-117.5661,"Solar"
"United States of America","SEGS VII",35,35.0148,-117.5659,"Solar"
"United States of America","SEGS VIII",92,35.0308,-117.3563,"Solar"
"United States of America","SEPV 1",2,34.6189,-117.9394,"Solar"
"United States of America","SEPV 18",2,34.6136,-117.9344,"Solar"
"United States of America","SEPV 2",2,34.1742,-116.1528,"Solar"
"United States of America","SEPV 8",12,34.1719,-116.1525,"Solar"
"United States of America","SEPV Imperial Dixieland East",2,32.792,-115.7734,"Solar"
"United States of America","SEPV Imperial Dixieland West",3,32.7941,-115.7793,"Solar"
"United States of America","SEPV Mojave West",20,35.0229,-118.2827,"Solar"
"United States of America","SEPV Palmdale East",10,34.6131,-117.9389,"Solar"
"United States of America","SEPV9 Power Plant",9,34.1922,-116.0903,"Solar"
"United States of America","SEV NM Phase 2",2,33.3511,-104.5069,"Solar"
"United States of America","SID Solar I  LLC",5,35.2586,-81.5056,"Solar"
"United States of America","SJA Solar LLC-Solterra Monastery",20.1,42.2834,-72.0085,"Solar"
"United States of America","SL Babylon",9,40.7308,-73.3758,"Solar"
"United States of America","SMPA Solar 1",1,38.2725,-108.7856,"Solar"
"United States of America","SMUD at Fleshman",2.9,38.2378,-121.3375,"Solar"
"United States of America","SMUD at Grundman",17,38.3647,-121.4128,"Solar"
"United States of America","SMUD at Lawrence",1,38.3389,-121.4313,"Solar"
"United States of America","SMUD at Van Conett",2.9,38.2531,-121.2789,"Solar"
"United States of America","SPS1 Dollarhide",10,32.1274,-103.1378,"Solar"
"United States of America","SPS2 Jal",10,32.1836,-103.1831,"Solar"
"United States of America","SPS3 Lea",10,32.4697,-103.3233,"Solar"
